trade_id,run_id,entry_time,exit_time,entry_ts,exit_ts,side,direction,entry_price,exit_price,units,pnl_bps,pnl_currency,entry_prob_long,entry_prob_short,exit_prob_close,entry_p_long,entry_p_profitable,entry_policy_version,exit_reason,primary_exit_reason,bars_held,session,vol_regime,trend_regime,session_entry,vol_regime_entry,session_exit,vol_regime_exit,farm_entry_session,farm_entry_vol_regime,farm_guard_version,vol_bucket,atr_bps,notes,policy_name,model_name,exit_profile,extra
SIM-1765184302-000103,replay_20251208_085735,2025-01-06T06:05:00+00:00,,,,long,,2634.930,,1,,,0.8091,0.1909,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,5.83,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184302-000103""}"
SIM-1765184302-000104,replay_20251208_085735,2025-01-06T06:10:00+00:00,,,,long,,2634.770,,1,,,0.8356,0.1644,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,5.77,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184302-000104""}"
SIM-1765184303-000105,replay_20251208_085735,2025-01-06T06:15:00+00:00,,,,long,,2633.620,,1,,,0.8321,0.1679,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,6.15,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184303-000105""}"
SIM-1765184303-000106,replay_20251208_085735,2025-01-06T06:20:00+00:00,,,,long,,2632.030,,1,,,0.8499,0.1501,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,6.49,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184303-000106""}"
SIM-1765184303-000107,replay_20251208_085735,2025-01-06T06:25:00+00:00,,,,long,,2631.830,,1,,,0.8343,0.1657,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,6.51,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184303-000107""}"
SIM-1765184303-000108,replay_20251208_085735,2025-01-06T06:30:00+00:00,,,,long,,2631.380,,1,,,0.8594,0.1406,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,6.50,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184303-000108""}"
SIM-1765184303-000109,replay_20251208_085735,2025-01-06T06:35:00+00:00,,,,long,,2630.700,,1,,,0.8289,0.1711,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,6.43,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184303-000109""}"
SIM-1765184304-000110,replay_20251208_085735,2025-01-06T06:40:00+00:00,,,,long,,2632.170,,1,,,0.8450,0.1550,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,6.18,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184304-000110""}"
SIM-1765184304-000111,replay_20251208_085735,2025-01-06T06:45:00+00:00,,,,long,,2632.220,,1,,,0.8059,0.1941,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,6.12,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184304-000111""}"
SIM-1765184304-000112,replay_20251208_085735,2025-01-06T06:50:00+00:00,,,,long,,2631.620,,1,,,0.8396,0.1604,,,,,,,,,,,ASIA,MEDIUM,,,,,,HIGH,5.84,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184304-000112""}"
SIM-1765184304-000113,replay_20251208_085735,2025-01-06T06:55:00+00:00,,,,long,,2631.860,,1,,,0.8347,0.1653,,,,,,,,,,,ASIA,MEDIUM,,,,,,MID,5.56,replay;atr_regime=MEDIUM;brain_trend_regime=TREND_UP;brain_vol_regime=MEDIUM;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""MEDIUM"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.555, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": 0.0050000000000000044}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": 0.005, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.555, ""margin_min_long"": 0.0825, ""margin_min_short"": 0.10250000000000001, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""MEDIUM"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""MEDIUM"", ""vol_regime"": ""MEDIUM"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184304-000113""}"
SIM-1765184320-000114,replay_20251208_085735,2025-01-06T23:00:00+00:00,,,,long,,2636.750,,1,,,0.8293,0.1707,,,,,,,,,,,ASIA,LOW,,,,,,LOW,2.36,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184320-000114""}"
SIM-1765184320-000115,replay_20251208_085735,2025-01-06T23:05:00+00:00,,,,long,,2636.420,,1,,,0.8249,0.1751,,,,,,,,,,,ASIA,LOW,,,,,,LOW,2.23,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184320-000115""}"
SIM-1765184321-000116,replay_20251208_085735,2025-01-06T23:10:00+00:00,,,,long,,2636.090,,1,,,0.8361,0.1639,,,,,,,,,,,ASIA,LOW,,,,,,LOW,2.15,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184321-000116""}"
SIM-1765184321-000117,replay_20251208_085735,2025-01-06T23:15:00+00:00,,,,long,,2635.620,,1,,,0.8461,0.1539,,,,,,,,,,,ASIA,LOW,,,,,,LOW,2.05,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184321-000117""}"
SIM-1765184321-000118,replay_20251208_085735,2025-01-06T23:20:00+00:00,,,,long,,2635.420,,1,,,0.8491,0.1509,,,,,,,,,,,ASIA,LOW,,,,,,LOW,1.97,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184321-000118""}"
SIM-1765184322-000119,replay_20251208_085735,2025-01-06T23:25:00+00:00,,,,long,,2635.220,,1,,,0.8720,0.1280,,,,,,,,,,,ASIA,LOW,,,,,,LOW,1.83,replay;atr_regime=LOW;brain_trend_regime=TREND_UP;brain_vol_regime=LOW;brain_risk_score=0.500,GX1_V11_OANDA_DEMO_V9_FARM_V2B_EXIT_A_FULL,ENTRY_V9,FARM_EXIT_V2_RULES_A,"{""tp_bps"": 180, ""sl_bps"": 100, ""be_trigger_bps"": 50, ""be_active"": false, ""be_price"": null, ""exit_profile"": ""FARM_EXIT_V2_RULES_A"", ""exit_farm_v2_rules_initialized"": true, ""atr_regime"": ""LOW"", ""big_brain_v1"": {""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""coverage_cutoff"": 0.54, ""coverage_cutoff_base"": 0.2, ""coverage_cutoff_adj"": -0.010000000000000009}, ""adaptive_thresholding"": {""conflict"": 0.0, ""conflict_norm"": 0.0, ""regime_adj"": -0.01, ""cutoff_adj_conf"": 0.0, ""coverage_cutoff_new"": 0.54, ""margin_min_long"": 0.075, ""margin_min_short"": 0.095, ""margin_min_long_base"": 0.08, ""margin_min_short_base"": 0.1}, ""brain_trend_regime"": ""TREND_UP"", ""brain_vol_regime"": ""LOW"", ""brain_risk_score"": 0.5, ""vol_regime_entry"": ""LOW"", ""vol_regime"": ""LOW"", ""session"": ""ASIA"", ""session_entry"": ""ASIA"", ""trade_id"": ""SIM-1765184322-000119""}"
